ID,Label,Description
1153901526257000448,Health mentions,fever
1154049688393396224,Figurative Mentions,heart attack
1157121485032570881,Figurative Mentions,cough
1147310758751100928,Other Mentions,migraine
902667870978678789,Other Mentions,alzheimer
1153291576757706753,Figurative Mentions,parkinson
1153849834811645959,Figurative Mentions,depression
1154383369700069376,Other Mentions,parkinson
1158520830122438656,Other Mentions,parkinson
811710167230214145,Other Mentions,alzheimer
902687903951749120,Other Mentions,depression
1158849689611132929,Figurative Mentions,cough
811708747131342848,Health mentions,cancer
902682632907091970,Other Mentions,heart attack
811693466333814784,Health mentions,heart attack
1153428389497192448,Other Mentions,parkinson
1147480576242462720,Figurative Mentions,headache
1155209187556614145,Figurative Mentions,heart attack
1147192849752047619,Figurative Mentions,headache
1153111528318603264,Health mentions,depression
811707611204775937,Health mentions,cancer
813223027722878976,Other Mentions,alzheimer
1154458543413583874,Other Mentions,alzheimer
1153753767239671808,Health mentions,depression
902685330742104064,Other Mentions,depression
902685159123632129,Figurative Mentions,heart attack
1148186264459522048,Other Mentions,cancer
1153278900484448258,Health mentions,headache
1158667320941826048,Other Mentions,depression
1158523828710072320,Other Mentions,alzheimer
1157422361638866946,Figurative Mentions,cough
1153521823507595269,Figurative Mentions,depression
1153634312119603200,Other Mentions,cancer
1153870926926110720,Other Mentions,headache
905556259473993729,Other Mentions,cancer
1147255748499582976,Health mentions,migraine
1154080761068302336,Health mentions,migraine
1154106752293625856,Other Mentions,depression
1153676051748442117,Health mentions,headache
1153095696029048832,Other Mentions,stroke
1154030925216276481,Health mentions,headache
1158873646498140161,Other Mentions,cough
1158524862908043265,Figurative Mentions,cough
902663904978980864,Other Mentions,stroke
1158898843422867456,Health mentions,cough
1154108701298610177,Figurative Mentions,fever
1153846512453132288,Health mentions,migraine
1153721569224667137,Health mentions,fever
1148246479993225216,Figurative Mentions,stroke
1148197016411037696,Health mentions,cancer
905621581182926848,Other Mentions,cancer
1153405775370510337,Health mentions,migraine
1147388624855547905,Other Mentions,migraine
1154841410262224896,Other Mentions,parkinson
1148275237550788608,Figurative Mentions,depression
1153400586395631616,Figurative Mentions,heart attack
1147114992111480832,Figurative Mentions,migraine
1153122686589132800,Figurative Mentions,headache
1148151806779805696,Figurative Mentions,stroke
1158143905172480001,Figurative Mentions,cough
1153701690106896384,Other Mentions,parkinson
1157121082266136578,Figurative Mentions,cough
1153523382350225409,Figurative Mentions,heart attack
1153141476534042624,Other Mentions,heart attack
1148843357843705856,Figurative Mentions,heart attack
811760152105852929,Other Mentions,depression
811708256313692160,Other Mentions,cancer
1158771873737347072,Health mentions,cough
811705415738138624,Health mentions,cancer
811742229802926080,Health mentions,alzheimer
1153983802911481856,Figurative Mentions,heart attack
1147251320765763584,Health mentions,migraine
1153697424004833282,Figurative Mentions,stroke
1153705394159652864,Health mentions,fever
1153970355867832321,Other Mentions,migraine
811702537921368068,Other Mentions,cancer
1153630853085507584,Other Mentions,alzheimer
1153528104968544256,Health mentions,headache
1154094224427626496,Health mentions,cancer
811775887913943040,Other Mentions,depression
1147277452252786688,Other Mentions,migraine
1153563177512124416,Figurative Mentions,heart attack
1153260916093403138,Figurative Mentions,heart attack
1158636360674267138,Other Mentions,cough
1153731316745146368,Health mentions,fever
1153130701656678402,Health mentions,headache
1147049288989433856,Other Mentions,migraine
1148230283923091457,Health mentions,cancer
1153845796145487872,Other Mentions,migraine
1153085824310947840,Other Mentions,stroke
1154088495658491904,Other Mentions,stroke
1153404688123015168,Other Mentions,migraine
1153463021441835008,Figurative Mentions,fever
1158630604214165504,Health mentions,cough
1153406591430987776,Other Mentions,cancer
905777742494535681,Other Mentions,parkinson
1153814217264209923,Figurative Mentions,heart attack
1158599209559326720,Figurative Mentions,cough
1158963365001269248,Other Mentions,cough
1153497437677469698,Health mentions,migraine
1158961332403572737,Other Mentions,cough
902659217278033920,Other Mentions,stroke
902684245541388289,Figurative Mentions,depression
1158967121373728768,Other Mentions,parkinson
1153764256657154050,Figurative Mentions,cancer
1147369239717847043,Figurative Mentions,migraine
811761217069023233,Other Mentions,depression
1153120537746403328,Figurative Mentions,stroke
1157070725674614785,Other Mentions,cough
1153722750940393472,Other Mentions,cancer
1154024433960402945,Figurative Mentions,stroke
1153838702294179840,Health mentions,migraine
1154073772783108096,Figurative Mentions,fever
1148858909794480128,Other Mentions,parkinson
1153559109196812288,Figurative Mentions,headache
1158707695492435968,Health mentions,cough
1153900499915010050,Other Mentions,fever
1153824849736769536,Figurative Mentions,alzheimer
1158479893459587072,Figurative Mentions,cough
1153107012588310529,Figurative Mentions,depression
1154934650353192960,Figurative Mentions,heart attack
1154008096894869504,Figurative Mentions,heart attack
1154470317500141568,Figurative Mentions,fever
905542741244948480,Other Mentions,stroke
1158663963015614464,Health mentions,cough
905524000746602497,Other Mentions,alzheimer
813080704313651200,Other Mentions,parkinson
1153977838606934017,Figurative Mentions,cancer
1158885608057495553,Figurative Mentions,fever
1158379156650037249,Health mentions,cough
1148301685862932481,Health mentions,heart attack
1158214593069682689,Figurative Mentions,cough
1153139464203468801,Health mentions,headache
1155164752982827008,Other Mentions,alzheimer
1153484297535275008,Health mentions,migraine
812690651716472834,Other Mentions,parkinson
1153741312056860672,Health mentions,headache
1153766090004140033,Health mentions,stroke
1147183811521732608,Other Mentions,migraine
811709914938798089,Other Mentions,alzheimer
813175392458641408,Other Mentions,stroke
1153826461008089090,Health mentions,stroke
902725613810843648,Other Mentions,cancer
1153799539452551168,Other Mentions,cancer
1153764860322357250,Figurative Mentions,fever
1154116674142003200,Other Mentions,heart attack
1154914399452196870,Health mentions,heart attack
813196990393843713,Other Mentions,parkinson
905513105207283712,Figurative Mentions,heart attack
1154094350264983552,Health mentions,cancer
1153711507521310721,Figurative Mentions,alzheimer
1158907437371576320,Other Mentions,cough
1154075459094794240,Health mentions,depression
902660631333134336,Other Mentions,stroke
811700320837496837,Other Mentions,cancer
811653420574789632,Figurative Mentions,heart attack
811707968312012801,Other Mentions,cancer
811774473766637568,Other Mentions,depression
1148271065245741062,Figurative Mentions,depression
1148262537370177536,Figurative Mentions,stroke
811700049612800000,Health mentions,cancer
1147077246429126656,Health mentions,migraine
1154018848166895616,Figurative Mentions,cancer
1158158447319236610,Other Mentions,cough
1158917184002936837,Figurative Mentions,cough
811708152563507200,Health mentions,cancer
811693878780645376,Other Mentions,heart attack
1147382268362743808,Figurative Mentions,headache
811709637451886592,Other Mentions,cancer
1153454980977680384,Other Mentions,migraine
1153906707954839552,Other Mentions,cancer
1153511653100675074,Figurative Mentions,stroke
1148252899245473793,Figurative Mentions,parkinson
1153589811896152064,Health mentions,headache
1158508858781917186,Health mentions,cough
1153622051632140290,Other Mentions,depression
902649275078905857,Other Mentions,alzheimer
811701082564927488,Other Mentions,cancer
903025244587171842,Other Mentions,depression
1153430270734819328,Health mentions,fever
811762165111816192,Other Mentions,depression
1153092893005012992,Other Mentions,fever
1153886177579208704,Health mentions,migraine
1153637059648720896,Figurative Mentions,fever
1153413630542716928,Figurative Mentions,heart attack
1153108145755103234,Other Mentions,depression
1153618703357005824,Other Mentions,parkinson
1148307134523854848,Figurative Mentions,stroke
1153467214860886018,Other Mentions,depression
1153879302808596480,Figurative Mentions,stroke
1153881263003975680,Other Mentions,parkinson
1158494072165871617,Health mentions,cough
1153418246336536576,Other Mentions,stroke
1157142977958907908,Other Mentions,cough
1147342468712665088,Other Mentions,migraine
1158747995904647168,Other Mentions,cough
1153123752928043008,Other Mentions,cancer
811668870129995776,Figurative Mentions,heart attack
1154025164960620545,Figurative Mentions,heart attack
811715101845843968,Other Mentions,alzheimer
1153701500251717632,Figurative Mentions,heart attack
1147199193124970496,Health mentions,migraine
1154108742503321600,Other Mentions,cancer
1153734325998931973,Other Mentions,parkinson
811699657525100544,Health mentions,cancer
811667390693982208,Other Mentions,alzheimer
1153798708963577856,Other Mentions,cancer
905537031987757056,Figurative Mentions,heart attack
1158223853467754497,Figurative Mentions,cough
1153535460796297216,Health mentions,headache
1147210972366610432,Figurative Mentions,headache
811655271554707457,Figurative Mentions,heart attack
1153259758662672384,Health mentions,headache
1153491682773676032,Other Mentions,cancer
1148264690784645121,Figurative Mentions,heart attack
1153513456659849217,Health mentions,migraine
811704921586339840,Other Mentions,cancer
1158872004969340928,Other Mentions,cough
1154116910616850432,Other Mentions,stroke
1154105455146237953,Figurative Mentions,fever
902686175873212418,Other Mentions,depression
1154455809025347584,Other Mentions,alzheimer
1153725896735506434,Figurative Mentions,heart attack
905822599380426752,Other Mentions,parkinson
1147315307461120001,Health mentions,migraine
1146971715852914689,Health mentions,migraine
811653500559949824,Health mentions,heart attack
1153845693263441920,Figurative Mentions,heart attack
811762148837728256,Health mentions,depression
905484706346549249,Other Mentions,alzheimer
1153613180180082688,Other Mentions,stroke
1153599393960026112,Health mentions,migraine
1153687848823824387,Health mentions,migraine
1154083824621510656,Other Mentions,cancer
1154963146810937344,Other Mentions,alzheimer
905535081091133440,Figurative Mentions,heart attack
811662535690780672,Health mentions,heart attack
1148863045210447872,Figurative Mentions,stroke
1148241430487261187,Health mentions,cancer
1153486995555004416,Other Mentions,cancer
903016845183115264,Other Mentions,stroke
1158185946606645249,Figurative Mentions,cough
